ID do Aluno,CPF,Nome,Telefone,E-mail,Data de Contratação,Plano vigente,Anual/Mensal,Valor do Plano,Valor Renovação,Data de renovação,Forma de pagamento,Parcelas,Já renovou antes,Mesmo nome do Cartão?,Acessos 30D,Acessos 90d,Cursos Concluídos (Sempre),Cursos Concluídos (30d),Comunicações Abertas 30d,Comunicações Abertas 90d,OptOut,Bounce,Incomunicavel?
200771,000.000.007-71,Eduardo Almeida,(53) 93394-6303,eduardo.almeida.771@gmail.com,2023-08-04,Pro,Anual,1000,800,2024-08-03,Outros,1x,Não,,19,33,39,3,1,4,Não,Não,Não
200772,000.000.007-72,Daniela Pereira,(56) 90535-6948,daniela.pereira.772@gmail.com,2024-05-18,Plus,Anual,900,720,2025-05-18,Boleto,1x,Não,,18,36,15,3,3,5,Não,Não,Não
200773,000.000.007-73,Ana Nascimento,(83) 94844-6095,ana.nascimento.773@email.com,2023-05-08,Plus,Anual,900,720,2024-05-07,Cartão,12x,Não,Sim,14,26,31,2,5,5,Não,Não,Não
200774,000.000.007-74,Tatiana Pereira,(53) 91034-3855,tatiana.pereira.774@outlook.com,2024-03-08,Pro,Anual,1000,800,2025-03-08,Cartão,1x,Não,Sim,0,1,3,0,0,3,Não,Sim,Sim
200775,000.000.007-75,Karen Nascimento,(74) 97767-5633,karen.nascimento.775@aluno.com,2024-05-03,Plus,Anual,900,720,2025-05-03,Cartão,Nx,Não,Sim,0,0,0,0,1,1,Não,Não,Não
200776,000.000.007-76,Ana Lima,(51) 97604-3974,ana.lima.776@gmail.com,2023-09-08,Plus,Anual,900,720,2024-09-07,Cartão,Nx,Sim,Sim,2,11,4,0,0,5,Não,Não,Não
200777,000.000.007-77,Mariana Oliveira,(43) 97430-1389,mariana.oliveira.777@aluno.com,2023-08-03,Plus,Anual,900,720,2024-08-02,Cartão,1x,Não,Sim,10,29,24,4,4,8,Não,Não,Não
200778,000.000.007-78,Bruno Silva,(98) 94644-5357,bruno.silva.778@gmail.com,2024-01-25,Plus,Anual,900,720,2025-01-24,Pix,1x,Não,,6,14,2,0,2,3,Não,Não,Não
200779,000.000.007-79,Nicolas Lima,(64) 90337-0567,nicolas.lima.779@email.com,2024-05-19,Plus,Anual,900,720,2025-05-19,Outros,1x,Não,,18,26,17,4,2,7,Não,Não,Não
200780,000.000.007-80,Paulo Souza,(48) 95339-8470,paulo.souza.780@gmail.com,2024-03-15,Plus,Anual,900,720,2025-03-15,Cartão,Nx,Não,Sim,0,0,3,0,1,2,Não,Não,Não
200781,000.000.007-81,Gustavo Oliveira,(30) 94230-0320,gustavo.oliveira.781@outlook.com,2024-05-15,Pro,Anual,1000,800,2025-05-15,Cartão,1x,Não,Não,22,25,29,1,2,4,Não,Não,Não
200782,000.000.007-82,Igor Gomes,(29) 90141-8235,igor.gomes.782@outlook.com,2024-08-07,Plus,Anual,900,720,2025-08-07,Cartão,Nx,Não,Sim,0,2,4,0,1,2,Não,Não,Sim
200783,000.000.007-83,Gustavo Gomes,(65) 99827-1097,gustavo.gomes.783@email.com,2024-11-28,Plus,Anual,900,720,2025-11-28,Pix,1x,Não,,0,1,3,0,1,2,Não,Não,Não
200784,000.000.007-84,Victor Souza,(86) 99375-3727,victor.souza.784@gmail.com,2023-10-06,Plus,Anual,900,720,2024-10-05,Cartão,12x,Sim,Sim,0,0,3,0,0,1,Não,Não,Não
200785,000.000.007-85,Bruno Lima,(30) 92384-8246,bruno.lima.785@aluno.com,2023-10-31,Plus,Anual,900,720,2024-10-30,Cartão,12x,Sim,Sim,0,0,4,0,0,0,Não,Não,Não
200786,000.000.007-86,Bruno Nascimento,(79) 95862-5761,bruno.nascimento.786@email.com,2023-03-09,Pro,Anual,1000,800,2024-03-08,Cartão,12x,Não,Sim,25,34,31,2,2,2,Não,Não,Não
200787,000.000.007-87,Mariana Almeida,(26) 94642-8717,mariana.almeida.787@email.com,2024-02-07,Plus,Anual,900,720,2025-02-06,Boleto,1x,Não,,14,22,14,4,5,7,Não,Não,Não
200788,000.000.007-88,Lucas Pereira,(90) 92143-7860,lucas.pereira.788@gmail.com,2023-05-24,Plus,Anual,900,720,2024-05-23,Cartão,Nx,Sim,Sim,4,17,19,0,3,4,Não,Não,Não
200789,000.000.007-89,Victor Nascimento,(50) 91321-5390,victor.nascimento.789@outlook.com,2023-01-08,Plus,Anual,900,720,2024-01-08,Boleto,1x,Sim,,4,13,3,1,3,4,Não,Sim,Sim
200790,000.000.007-90,Eduardo Souza,(28) 94130-3470,eduardo.souza.790@outlook.com,2024-05-02,Plus,Anual,900,720,2025-05-02,Pix,1x,Sim,,3,12,5,0,3,8,Não,Não,Não
200791,000.000.007-91,Sergio Almeida,(34) 94211-2126,sergio.almeida.791@outlook.com,2023-11-12,Plus,Anual,900,720,2024-11-11,Cartão,12x,Sim,Sim,13,16,27,4,1,9,Sim,Não,Não
200792,000.000.007-92,Helena Pereira,(40) 94830-8250,helena.pereira.792@outlook.com,2024-08-03,Plus,Anual,900,720,2025-08-03,Pix,1x,Não,,18,22,6,3,5,9,Não,Não,Não
200793,000.000.007-93,Victor Rodrigues,(59) 90960-8057,victor.rodrigues.793@gmail.com,2024-01-10,Ultra,Anual,1200,960,2025-01-09,Pix,1x,Não,,0,1,4,0,1,1,Não,Sim,Sim
200794,000.000.007-94,Juliana Oliveira,(18) 97075-2438,juliana.oliveira.794@gmail.com,2024-05-12,Plus,Anual,900,720,2025-05-12,Cartão,12x,Não,Sim,15,34,10,3,4,10,Não,Não,Não
200795,000.000.007-95,Carlos Silva,,carlos.silva.795@gmail.com,2023-11-19,Plus,Anual,900,720,2024-11-18,Cartão,12x,Sim,Sim,0,0,0,0,1,2,Não,Não,Sim
200796,000.000.007-96,Daniela Nascimento,(18) 98365-0352,daniela.nascimento.796@outlook.com,2023-12-02,Ultra,Anual,1200,960,2024-12-01,Pix,1x,Sim,,22,39,13,1,3,10,Sim,Não,Não
200797,000.000.007-97,Tatiana Costa,(83) 97147-3918,tatiana.costa.797@aluno.com,2024-11-05,Plus,Anual,900,720,2025-11-05,Boleto,1x,Não,,0,0,0,0,1,2,Não,Não,Não
200798,000.000.007-98,Helena Pereira,(92) 96637-6676,helena.pereira.798@email.com,2023-12-19,Plus,Anual,900,720,2024-12-18,Cartão,Nx,Não,Sim,11,15,17,2,3,11,Não,Não,Não
200799,000.000.007-99,Gustavo Rodrigues,(58) 94421-1569,gustavo.rodrigues.799@aluno.com,2023-11-12,Plus,Anual,900,720,2024-11-11,Cartão,12x,Não,Sim,10,23,8,2,2,3,Não,Não,Não
200800,000.000.008-00,Juliana Costa,(16) 94744-4263,juliana.costa.800@aluno.com,2024-06-26,Plus,Anual,900,720,2025-06-26,Cartão,12x,Não,Sim,16,21,22,2,1,10,Não,Não,Não
200801,000.000.008-01,Carlos Costa,(28) 97244-5685,carlos.costa.801@aluno.com,2024-06-27,Plus,Anual,900,720,2025-06-27,Cartão,Nx,Sim,Sim,6,18,13,1,2,3,Não,Não,Não
200802,000.000.008-02,Mariana Silva,(16) 91531-5710,mariana.silva.802@aluno.com,2023-09-26,Plus,Anual,900,720,2024-09-25,Cartão,12x,Não,Sim,4,12,32,4,3,3,Não,Sim,Sim
200803,000.000.008-03,Olivia Gomes,(93) 91369-1148,olivia.gomes.803@aluno.com,2024-12-27,Pro,Anual,1000,800,2025-12-27,Outros,1x,Não,,21,39,31,2,3,5,Não,Não,Não
200804,000.000.008-04,Karen Almeida,(91) 96222-9045,karen.almeida.804@aluno.com,2023-07-14,Plus,Anual,900,720,2024-07-13,Outros,1x,Não,,5,23,17,4,5,6,Não,Não,Não
200805,000.000.008-05,Tatiana Lima,(70) 94609-0521,tatiana.lima.805@aluno.com,2024-08-23,Pro,Anual,1000,800,2025-08-23,Cartão,12x,Não,Sim,13,17,7,1,2,11,Não,Não,Não
200806,000.000.008-06,Renata Silva,(22) 95213-6012,renata.silva.806@gmail.com,2023-04-04,Plus,Anual,900,720,2024-04-03,Cartão,12x,Sim,Não,2,14,6,1,1,7,Não,Não,Não
200807,000.000.008-07,Nicolas Pereira,(53) 96524-5524,nicolas.pereira.807@gmail.com,2023-03-17,Plus,Anual,900,720,2024-03-16,Cartão,12x,Sim,Sim,10,18,23,2,1,3,Não,Não,Não
200808,000.000.008-08,Carlos Oliveira,(39) 94238-7304,carlos.oliveira.808@outlook.com,2023-01-12,Plus,Anual,900,720,2024-01-12,Cartão,Nx,Sim,Sim,14,34,32,0,2,11,Não,Não,Não
200809,000.000.008-09,Ana Nascimento,(69) 97287-2623,ana.nascimento.809@outlook.com,2024-10-26,Plus,Anual,900,720,2025-10-26,Cartão,1x,Não,Sim,0,1,3,0,1,1,Não,Não,Não
200810,000.000.008-10,Carlos Rodrigues,(78) 96989-2231,carlos.rodrigues.810@gmail.com,2024-10-24,Plus,Anual,900,720,2025-10-24,Pix,1x,Não,,18,34,28,1,2,3,Não,Não,Sim
200811,000.000.008-11,Ana Souza,(66) 91868-5792,ana.souza.811@aluno.com,2023-07-28,Plus,Anual,900,720,2024-07-27,Cartão,12x,Sim,Sim,8,24,10,3,1,5,Não,Não,Não
200812,000.000.008-12,Olivia Costa,(46) 90165-7517,olivia.costa.812@outlook.com,2024-02-03,Plus,Anual,900,720,2025-02-02,Boleto,1x,Não,,11,21,24,0,2,6,Não,Não,Não
200813,000.000.008-13,Helena Silva,(51) 93308-1403,helena.silva.813@email.com,2023-02-03,Plus,Anual,900,720,2024-02-03,Pix,1x,Não,,0,2,2,0,1,1,Não,Não,Não
200814,000.000.008-14,Olivia Silva,(44) 90125-4287,olivia.silva.814@aluno.com,2024-01-25,Pro,Anual,1000,800,2025-01-24,Cartão,12x,Não,Sim,16,28,40,0,1,11,Não,Sim,Sim
200815,000.000.008-15,Bruno Nascimento,(42) 94150-0034,bruno.nascimento.815@gmail.com,2023-12-21,Plus,Anual,900,720,2024-12-20,Cartão,12x,Sim,Sim,3,9,7,0,2,4,Não,Não,Não
200816,000.000.008-16,Daniela Souza,(59) 95370-8951,daniela.souza.816@outlook.com,2023-01-29,Pro,Anual,1000,800,2024-01-29,Outros,1x,Não,,0,2,1,0,1,1,Não,Sim,Sim
200817,000.000.008-17,Ana Silva,(18) 94349-6333,ana.silva.817@gmail.com,2023-01-14,Plus,Anual,900,720,2024-01-14,Cartão,12x,Sim,Sim,8,20,28,4,2,3,Não,Não,Não
200818,000.000.008-18,Mariana Nascimento,(60) 93580-4313,mariana.nascimento.818@aluno.com,2023-06-30,Plus,Anual,900,720,2024-06-29,Cartão,12x,Sim,Sim,0,2,2,0,1,1,Não,Não,Sim
200819,000.000.008-19,Renata Nascimento,(28) 94898-5765,renata.nascimento.819@aluno.com,2023-11-29,Pro,Anual,1000,800,2024-11-28,Cartão,12x,Não,Sim,4,16,12,1,0,3,Sim,Não,Não
200820,000.000.008-20,Renata Gomes,(14) 91695-1858,renata.gomes.820@aluno.com,2023-10-19,Plus,Anual,900,720,2024-10-18,Boleto,1x,Não,,4,15,11,3,3,4,Não,Sim,Sim
200821,000.000.008-21,Nicolas Rodrigues,(60) 94340-3241,nicolas.rodrigues.821@aluno.com,2023-10-15,Plus,Anual,900,720,2024-10-14,Cartão,1x,Não,Sim,22,27,17,2,1,4,Não,Não,Não
200822,000.000.008-22,Tatiana Pereira,(12) 96555-4457,tatiana.pereira.822@aluno.com,2024-10-28,Pro,Anual,1000,800,2025-10-28,Cartão,12x,Não,Não,4,14,6,2,3,3,Não,Não,Não
200823,000.000.008-23,Ana Nascimento,(79) 98362-0605,ana.nascimento.823@email.com,2024-01-01,Plus,Anual,900,720,2024-12-31,Boleto,1x,Não,,15,31,5,4,5,7,Sim,Não,Não
200824,000.000.008-24,Helena Lima,(72) 96654-1670,helena.lima.824@outlook.com,2024-07-28,Pro,Anual,1000,800,2025-07-28,Boleto,1x,Não,,22,41,38,4,4,9,Não,Não,Não
200825,000.000.008-25,Tatiana Costa,(12) 94954-9538,tatiana.costa.825@outlook.com,2024-07-07,Plus,Anual,900,720,2025-07-07,Cartão,12x,Não,Sim,0,2,3,0,0,1,Sim,Não,Sim
200826,000.000.008-26,Ana Nascimento,(37) 99171-8559,ana.nascimento.826@email.com,2023-09-10,Plus,Anual,900,720,2024-09-09,Cartão,1x,Não,Sim,0,2,1,0,1,1,Não,Não,Não
200827,000.000.008-27,Olivia Nascimento,(69) 99152-4558,olivia.nascimento.827@gmail.com,2023-03-01,Pro,Anual,1000,800,2024-02-29,Cartão,12x,Não,Sim,13,30,14,2,4,12,Não,Não,Não
200828,000.000.008-28,Helena Pereira,(78) 95586-1272,helena.pereira.828@outlook.com,2024-12-08,Plus,Anual,900,720,2025-12-08,Boleto,1x,Não,,23,29,8,3,1,8,Não,Não,Não
200829,000.000.008-29,Eduardo Silva,(46) 90282-6262,eduardo.silva.829@gmail.com,2023-05-06,Ultra,Anual,1200,960,2024-05-05,Cartão,12x,Não,Sim,10,21,13,4,4,4,Não,Não,Não
200830,000.000.008-30,Igor Rodrigues,(71) 98064-2132,igor.rodrigues.830@email.com,2023-03-18,Plus,Anual,900,720,2024-03-17,Cartão,1x,Não,Sim,11,29,22,3,3,10,Não,Não,Não
200831,000.000.008-31,Igor Souza,(47) 99396-0698,igor.souza.831@email.com,2023-10-01,Pro,Anual,1000,800,2024-09-30,Cartão,12x,Não,Sim,0,1,4,0,0,3,Não,Não,Não
200832,000.000.008-32,Sergio Lima,(35) 96437-6001,sergio.lima.832@outlook.com,2023-07-10,Pro,Anual,1000,800,2024-07-09,Cartão,Nx,Não,Sim,0,0,3,0,0,2,Não,Não,Sim
200833,000.000.008-33,Carlos Oliveira,(76) 92211-9443,carlos.oliveira.833@gmail.com,2024-05-30,Ultra,Anual,1200,960,2025-05-30,Cartão,1x,Não,Sim,0,1,1,0,0,2,Não,Sim,Sim
200834,000.000.008-34,Carlos Souza,(28) 94953-3468,carlos.souza.834@email.com,2023-12-01,Pro,Anual,1000,800,2024-11-30,Cartão,Nx,Não,Sim,20,31,16,3,4,4,Não,Não,Não
200835,000.000.008-35,Tatiana Rodrigues,(52) 98768-3802,tatiana.rodrigues.835@aluno.com,2024-03-23,Plus,Anual,900,720,2025-03-23,Outros,1x,Não,,0,0,1,0,1,2,Não,Não,Sim
200836,000.000.008-36,Carlos Almeida,(69) 97628-7534,carlos.almeida.836@aluno.com,2024-02-22,Ultra,Anual,1200,960,2025-02-21,Pix,1x,Sim,,5,23,18,3,1,10,Não,Não,Não
200837,000.000.008-37,Ana Costa,(41) 96639-2037,ana.costa.837@outlook.com,2024-11-03,Plus,Anual,900,720,2025-11-03,Cartão,12x,Não,Sim,0,2,2,0,0,0,Não,Não,Sim
200838,000.000.008-38,Juliana Nascimento,(43) 96480-1928,juliana.nascimento.838@email.com,2024-10-04,Plus,Anual,900,720,2025-10-04,Cartão,1x,Sim,Sim,3,11,7,2,0,5,Não,Não,Não
200839,000.000.008-39,Igor Oliveira,(92) 92864-7057,igor.oliveira.839@email.com,2024-05-18,Plus,Anual,900,720,2025-05-18,Cartão,1x,Sim,Sim,2,5,11,2,0,0,Não,Não,Não
200840,000.000.008-40,Daniela Gomes,(52) 92649-9417,daniela.gomes.840@aluno.com,2023-01-24,Plus,Anual,900,720,2024-01-24,Cartão,1x,Sim,Sim,12,19,29,1,5,6,Não,Não,Não
200841,000.000.008-41,Nicolas Nascimento,(44) 94763-9496,nicolas.nascimento.841@email.com,2024-07-25,Pro,Anual,1000,800,2025-07-25,Cartão,12x,Não,Sim,1,13,2,2,1,1,Não,Não,Não
200842,000.000.008-42,Paulo Nascimento,(90) 90766-2064,paulo.nascimento.842@gmail.com,2024-11-16,Plus,Anual,900,720,2025-11-16,Cartão,1x,Não,Sim,0,0,3,0,1,1,Não,Não,Não
200843,000.000.008-43,Mariana Lima,(35) 98136-4877,mariana.lima.843@gmail.com,2024-07-13,Plus,Anual,900,720,2025-07-13,Cartão,12x,Não,Sim,6,10,6,2,0,8,Não,Não,Não
200844,000.000.008-44,Lucas Silva,(73) 99335-8120,lucas.silva.844@gmail.com,2023-11-03,Plus,Anual,900,720,2024-11-02,Pix,1x,Não,,0,0,2,0,0,0,Não,Não,Sim
200845,000.000.008-45,Eduardo Rodrigues,(94) 92562-1436,eduardo.rodrigues.845@outlook.com,2024-11-10,Plus,Anual,900,720,2025-11-10,Boleto,1x,Não,,0,1,3,0,1,1,Não,Não,Não
200846,000.000.008-46,Bruno Costa,(59) 96377-1656,bruno.costa.846@aluno.com,2023-09-30,Plus,Anual,900,720,2024-09-29,Outros,1x,Não,,5,22,31,3,5,12,Sim,Não,Não
200847,000.000.008-47,Nicolas Souza,(31) 98179-7316,nicolas.souza.847@gmail.com,2023-01-25,Plus,Anual,900,720,2024-01-25,Cartão,12x,Sim,Sim,6,8,8,1,0,3,Não,Sim,Sim
200848,000.000.008-48,Eduardo Silva,,eduardo.silva.848@email.com,2023-12-03,Plus,Anual,900,720,2024-12-02,Outros,1x,Sim,,9,21,7,4,2,4,Não,Não,Não
200849,000.000.008-49,Tatiana Silva,(61) 99001-0621,tatiana.silva.849@email.com,2024-08-06,Plus,Anual,900,720,2025-08-06,Pix,1x,Não,,0,1,5,0,1,1,Não,Não,Sim
200850,000.000.008-50,Juliana Almeida,(12) 97643-6035,juliana.almeida.850@aluno.com,2024-07-16,Plus,Anual,900,720,2025-07-16,Cartão,12x,Não,Sim,15,33,27,1,1,5,Não,Não,Não
200851,000.000.008-51,Bruno Silva,(60) 99436-1137,bruno.silva.851@email.com,2024-11-07,Ultra,Anual,1200,960,2025-11-07,Cartão,12x,Não,Sim,12,16,34,4,2,3,Não,Não,Não
200852,000.000.008-52,Sergio Silva,(22) 97685-3604,sergio.silva.852@outlook.com,2023-07-08,Plus,Anual,900,720,2024-07-07,Cartão,12x,Sim,Sim,13,22,21,3,4,6,Não,Não,Não
200853,000.000.008-53,Ana Pereira,(29) 97903-1186,ana.pereira.853@email.com,2024-01-19,Plus,Anual,900,720,2025-01-18,Cartão,1x,Não,Sim,19,34,32,3,2,6,Não,Não,Não
200854,000.000.008-54,Eduardo Almeida,(21) 91762-0087,eduardo.almeida.854@aluno.com,2023-04-02,Plus,Anual,900,720,2024-04-01,Cartão,12x,Sim,Sim,0,2,1,0,1,1,Não,Não,Sim
200855,000.000.008-55,Gustavo Pereira,(36) 99652-9276,gustavo.pereira.855@outlook.com,2023-09-23,Plus,Anual,900,720,2024-09-22,Cartão,12x,Não,Sim,24,32,27,1,1,3,Não,Não,Não
200856,000.000.008-56,Mariana Nascimento,(44) 93951-6516,mariana.nascimento.856@email.com,2023-06-07,Pro,Anual,1000,800,2024-06-06,Outros,1x,Não,,4,16,32,2,4,4,Não,Não,Não
200857,000.000.008-57,Juliana Lima,(43) 99316-3046,juliana.lima.857@email.com,2023-06-05,Pro,Anual,1000,800,2024-06-04,Cartão,Nx,Sim,Sim,0,1,4,0,0,3,Não,Não,Sim
200858,000.000.008-58,Eduardo Gomes,(26) 92196-4099,eduardo.gomes.858@email.com,2024-07-15,Plus,Anual,900,720,2025-07-15,Cartão,Nx,Sim,Sim,12,21,8,3,3,5,Não,Não,Não
200859,000.000.008-59,Ana Silva,(69) 98321-8706,ana.silva.859@email.com,2024-09-14,Plus,Anual,900,720,2025-09-14,Cartão,12x,Sim,Sim,3,13,15,0,3,5,Não,Não,Não
200860,000.000.008-60,Bruno Nascimento,(48) 90550-5494,bruno.nascimento.860@aluno.com,2023-10-29,Plus,Anual,900,720,2024-10-28,Cartão,1x,Não,Sim,0,2,3,0,1,1,Não,Não,Sim
200861,000.000.008-61,Juliana Nascimento,(77) 90482-7105,juliana.nascimento.861@gmail.com,2024-06-13,Pro,Anual,1000,800,2025-06-13,Cartão,12x,Não,Sim,0,1,1,0,0,1,Não,Não,Sim
200862,000.000.008-62,Tatiana Rodrigues,(32) 96597-5211,tatiana.rodrigues.862@outlook.com,2024-03-18,Plus,Anual,900,720,2025-03-18,Cartão,12x,Não,Sim,5,11,14,2,3,6,Não,Não,Não
200863,000.000.008-63,Tatiana Nascimento,(73) 90466-0044,tatiana.nascimento.863@gmail.com,2024-06-04,Plus,Anual,900,720,2025-06-04,Cartão,12x,Não,Sim,0,0,2,0,0,3,Não,Não,Sim
200864,000.000.008-64,Karen Gomes,(95) 91271-7671,karen.gomes.864@gmail.com,2023-07-01,Plus,Anual,900,720,2024-06-30,Boleto,1x,Não,,6,17,13,1,0,3,Não,Não,Não
200865,000.000.008-65,Paulo Nascimento,(24) 99632-8878,paulo.nascimento.865@aluno.com,2023-05-01,Plus,Anual,900,720,2024-04-30,Boleto,1x,Sim,,22,37,28,4,3,8,Sim,Não,Não
200866,000.000.008-66,Fernanda Costa,(63) 96339-2905,fernanda.costa.866@aluno.com,2023-09-30,Pro,Anual,1000,800,2024-09-29,Cartão,12x,Sim,Sim,1,7,5,1,0,2,Não,Não,Não
200867,000.000.008-67,Igor Nascimento,(87) 94619-9821,igor.nascimento.867@email.com,2023-08-13,Pro,Anual,1000,800,2024-08-12,Boleto,1x,Sim,,12,24,17,1,5,5,Não,Não,Não
200868,000.000.008-68,Olivia Nascimento,(56) 92579-5225,olivia.nascimento.868@outlook.com,2023-05-26,Plus,Anual,900,720,2024-05-25,Cartão,12x,Sim,Sim,0,1,0,0,0,3,Não,Não,Sim
200869,000.000.008-69,Fernanda Souza,(45) 93693-9926,fernanda.souza.869@gmail.com,2023-07-21,Plus,Anual,900,720,2024-07-20,Boleto,1x,Sim,,6,11,6,1,1,3,Não,Não,Não
200870,000.000.008-70,Renata Gomes,(71) 94980-4482,renata.gomes.870@aluno.com,2023-03-10,Plus,Anual,900,720,2024-03-09,Cartão,12x,Não,Sim,0,1,2,0,1,3,Não,Não,Sim
200871,000.000.008-71,Igor Rodrigues,(68) 98795-3406,igor.rodrigues.871@email.com,2024-06-28,Plus,Anual,900,720,2025-06-28,Pix,1x,Não,,8,23,7,2,5,5,Não,Não,Não
200872,000.000.008-72,Juliana Gomes,(24) 96778-0233,juliana.gomes.872@outlook.com,2024-06-23,Pro,Anual,1000,800,2025-06-23,Boleto,1x,Não,,7,25,7,0,1,8,Não,Não,Não
200873,000.000.008-73,Renata Oliveira,(29) 91029-3760,renata.oliveira.873@aluno.com,2023-04-21,Plus,Anual,900,720,2024-04-20,Boleto,1x,Sim,,5,9,14,2,1,5,Não,Não,Não
200874,000.000.008-74,Lucas Nascimento,,lucas.nascimento.874@email.com,2023-09-09,Pro,Anual,1000,800,2024-09-08,Cartão,12x,Não,Não,0,1,0,0,0,1,Não,Não,Não
200875,000.000.008-75,Tatiana Gomes,(40) 97608-7297,tatiana.gomes.875@outlook.com,2024-09-25,Plus,Anual,900,720,2025-09-25,Cartão,Nx,Não,Sim,15,23,26,1,4,7,Não,Não,Não
200876,000.000.008-76,Olivia Oliveira,(74) 99990-6405,olivia.oliveira.876@email.com,2024-11-19,Plus,Anual,900,720,2025-11-19,Boleto,1x,Não,,1,4,12,0,1,6,Não,Não,Não
200877,000.000.008-77,Fernanda Pereira,,fernanda.pereira.877@email.com,2023-10-10,Plus,Anual,900,720,2024-10-09,Boleto,1x,Sim,,0,0,1,0,0,0,Não,Sim,Sim
200878,000.000.008-78,Tatiana Gomes,(22) 93199-9930,tatiana.gomes.878@outlook.com,2024-10-07,Plus,Anual,900,720,2025-10-07,Boleto,1x,Não,,13,24,34,0,5,6,Sim,Sim,Sim
200879,000.000.008-79,Bruno Gomes,(61) 91906-5862,bruno.gomes.879@gmail.com,2023-09-03,Ultra,Anual,1200,960,2024-09-02,Cartão,12x,Sim,Sim,8,14,32,3,5,10,Não,Não,Sim
200880,000.000.008-80,Bruno Costa,(98) 96386-8149,bruno.costa.880@aluno.com,2024-02-04,Plus,Anual,900,720,2025-02-03,Pix,1x,Não,,0,1,2,0,0,1,Não,Não,Não
200881,000.000.008-81,Daniela Pereira,(14) 99414-0850,daniela.pereira.881@email.com,2024-02-10,Plus,Anual,900,720,2025-02-09,Cartão,12x,Não,Sim,0,2,5,0,0,3,Não,Não,Sim
200882,000.000.008-82,Victor Lima,(42) 91203-0936,victor.lima.882@aluno.com,2023-04-14,Plus,Anual,900,720,2024-04-13,Pix,1x,Sim,,5,15,31,4,5,10,Não,Não,Não
200883,000.000.008-83,Olivia Pereira,(65) 95205-6031,olivia.pereira.883@gmail.com,2024-08-21,Plus,Anual,900,720,2025-08-21,Cartão,1x,Não,Sim,15,19,16,0,4,12,Não,Sim,Sim
200884,000.000.008-84,Paulo Lima,(93) 99557-6878,paulo.lima.884@outlook.com,2023-06-14,Plus,Anual,900,720,2024-06-13,Cartão,12x,Sim,Sim,11,24,26,0,4,12,Não,Não,Não
200885,000.000.008-85,Fernanda Oliveira,(25) 98618-7142,fernanda.oliveira.885@gmail.com,2023-04-26,Plus,Anual,900,720,2024-04-25,Cartão,12x,Sim,Não,0,2,3,0,1,2,Não,Não,Sim
200886,000.000.008-86,Sergio Gomes,(46) 94184-5085,sergio.gomes.886@outlook.com,2024-07-13,Plus,Anual,900,720,2025-07-13,Cartão,Nx,Não,Não,1,13,7,0,0,0,Não,Não,Não
200887,000.000.008-87,Igor Pereira,(58) 98540-6280,igor.pereira.887@gmail.com,2024-03-08,Ultra,Anual,1200,960,2025-03-08,Cartão,12x,Não,Sim,3,12,12,0,1,3,Não,Sim,Sim
200888,000.000.008-88,Paulo Costa,(68) 92737-8337,paulo.costa.888@outlook.com,2024-12-17,Plus,Anual,900,720,2025-12-17,Cartão,12x,Não,Sim,14,22,15,0,4,6,Não,Não,Não
200889,000.000.008-89,Eduardo Gomes,(84) 93045-8491,eduardo.gomes.889@gmail.com,2023-10-19,Pro,Anual,1000,800,2024-10-18,Pix,1x,Não,,23,26,30,2,3,5,Não,Não,Não
200890,000.000.008-90,Daniela Lima,,daniela.lima.890@aluno.com,2024-02-11,Plus,Anual,900,720,2025-02-10,Cartão,12x,Não,Sim,0,0,1,0,0,3,Não,Não,Sim
200891,000.000.008-91,Lucas Souza,(67) 91555-1972,lucas.souza.891@gmail.com,2023-12-11,Plus,Anual,900,720,2024-12-10,Outros,1x,Sim,,0,0,3,0,1,2,Não,Não,Sim
200892,000.000.008-92,Victor Silva,(21) 90053-4866,victor.silva.892@email.com,2023-12-23,Plus,Anual,900,720,2024-12-22,Cartão,12x,Não,Não,14,26,35,3,1,9,Não,Não,Não
200893,000.000.008-93,Nicolas Rodrigues,(66) 93029-8212,nicolas.rodrigues.893@outlook.com,2023-01-24,Plus,Anual,900,720,2024-01-24,Cartão,12x,Sim,Não,0,1,0,0,0,0,Não,Sim,Sim
200894,000.000.008-94,Paulo Costa,(92) 92371-6774,paulo.costa.894@aluno.com,2024-06-22,Plus,Anual,900,720,2025-06-22,Cartão,Nx,Não,Sim,6,13,6,0,2,3,Não,Não,Não
200895,000.000.008-95,Bruno Gomes,(79) 99555-0549,bruno.gomes.895@email.com,2024-02-03,Plus,Anual,900,720,2025-02-02,Cartão,12x,Não,Sim,22,37,31,3,3,11,Não,Não,Não
200896,000.000.008-96,Helena Nascimento,(68) 90997-5272,helena.nascimento.896@gmail.com,2023-08-09,Plus,Anual,900,720,2024-08-08,Cartão,12x,Não,Sim,0,1,5,0,0,1,Não,Não,Não
200897,000.000.008-97,Lucas Rodrigues,(72) 93790-9312,lucas.rodrigues.897@aluno.com,2023-03-28,Plus,Anual,900,720,2024-03-27,Boleto,1x,Sim,,2,9,15,1,0,0,Não,Não,Não
200898,000.000.008-98,Bruno Silva,(38) 99908-7601,bruno.silva.898@gmail.com,2023-04-25,Ultra,Anual,1200,960,2024-04-24,Cartão,12x,Sim,Sim,0,2,5,0,0,0,Não,Não,Sim
